match_id,hero_id,lane,lane_role,gold_t,radiant_team,dire_team,radiant_win,team,max_g,pos
7548252414,2,3,3,"[0, 205, 448, 831, 1235, 1491, 1780, 2272, 2657, 3677, 4111, 4647, 5279, 6037, 6949, 7381, 8181, 9513, 10362, 10622, 11773, 12145, 12882, 13306, 14065, 14539, 14634, 14968, 15168, 15734, 16179, 16955, 17235, 17735, 18004, 18247, 18347, 18969, 19069, 20418, 20518, 21077, 21644, 22211, 22833, 23416, 23639, 24348, 24555, 24903, 25135, 26877, 27533, 28469, 28948, 29054, 29160, 29520, 30565, 30806, 31468, 31812, 32408, 34596, 35451, 35880, 36407, 37190, 37302, 37550, 37890, 38529, 39465, 41564, 41838, 42247, 42589, 43728, 44291, 44404, 44666, 44914, 45395, 46274, 46702, 47617, 49119, 50018]","[67, 2, 22, 20, 40]","[8, 97, 43, 27, 121]",True,radiant,50018,3
7557888317,2,3,3,"[0, 239, 436, 634, 1210, 1626, 1859, 2253, 2742, 3441, 4199, 4870, 5489, 5672, 6445, 6783, 7542, 8188, 9615, 10441, 10952, 11881, 12400, 12710, 14058, 14864, 15615, 15785, 17190, 17662, 20247, 20422, 20882, 22712]","[10, 14, 2, 120, 5]","[48, 53, 86, 96, 106]",False,radiant,22712,1
7587374304,2,3,3,"[0, 348, 629, 1025, 1399, 1718, 1886, 1976, 2324, 3108, 4081, 4396, 4871, 5349, 5817, 6436, 6987, 7405, 8003, 8630, 9109, 10228, 10706, 11489, 11954, 12326, 12811, 13402, 14458]","[2, 39, 53, 18, 14]","[84, 26, 11, 20, 93]",True,radiant,14458,4
7575497407,2,1,3,"[0, 284, 613, 808, 1065, 1565, 1694, 2112, 2575, 3361, 3885, 4863, 5210, 5784, 6273, 6755, 7295, 7889, 8529, 8816, 9567, 10356, 10560, 11241, 11712, 12795, 13611]","[10, 20, 19, 43, 11]","[14, 27, 2, 25, 5]",True,dire,13611,3
7519175015,2,1,3,"[0, 249, 423, 751, 1074, 1330, 1637, 1823, 2323, 2720, 3315, 3885, 4529, 5146, 5834, 6357, 7152, 7829, 8576, 8927, 9022, 10768, 11417, 12210, 12451, 12804, 13356, 13451, 14464, 15092, 15415, 15981, 16451]","[14, 79, 96, 54, 5]","[10, 17, 88, 2, 20]",False,dire,16451,3
7531796410,2,1,3,"[0, 200, 407, 861, 1280, 1525, 2325, 2798, 3302, 3911, 4536, 5170, 5816, 6612, 7208, 7788, 8557, 9471, 10067, 11273, 12617, 12806, 13156, 13804, 14928, 15094, 15547, 15751, 16705, 18208, 18539, 20277]","[21, 25, 55, 54, 5]","[8, 2, 13, 114, 84]",True,dire,20277,2
7624499802,2,3,3,"[0, 250, 564, 1008, 1472, 1952, 2328, 2936, 3473, 4006, 4771, 5195, 5709, 6604, 7318, 8116, 8781, 9522, 10156, 10647, 11145, 11833, 12805, 13559, 13951, 14542, 16084]","[96, 10, 35, 2, 86]","[21, 1, 119, 69, 85]",True,radiant,16084,2
7526520514,2,1,3,"[0, 207, 544, 813, 1185, 1434, 1562, 1784, 2139, 2510, 2645, 2827, 2930, 3345, 3747, 4321, 4790, 5255, 5630, 6174, 6754, 6946, 7471]","[25, 106, 119, 100, 129]","[82, 2, 80, 20, 85]",False,dire,7471,3
7517420109,2,1,3,"[0, 209, 581, 1066, 1871, 2316, 3128, 3595, 4274, 4660, 5366, 6146, 6956, 8281, 9055, 10054, 10649, 11486, 12422, 12984, 13647, 14371, 14628, 15214, 16040, 17042, 17702, 17988, 18976, 19709, 20091, 20191, 21677, 23252, 24070, 25499, 26612, 28063, 29271, 30270, 30942, 31251]","[70, 23, 80, 100, 63]","[2, 17, 110, 45, 25]",False,dire,31251,1
7538340310,2,1,3,"[0, 281, 544, 944, 1270, 1699, 2252, 2777, 3334, 3864, 4397, 5026, 5433, 6124, 7514, 7722, 8113, 9154, 9622, 10181, 10433, 11416, 11609, 12486, 12966, 13958, 14498, 14974, 16314, 17363, 17459, 17821, 18859, 19626]","[20, 7, 51, 41, 55]","[114, 9, 11, 2, 105]",True,dire,19626,3
7568433407,2,3,3,"[328, 534, 880, 1105, 1338, 1743, 2326, 2873, 3267, 3471, 4127, 4845, 5271, 5668, 6156, 6895, 7560, 7844, 8281, 8745, 9213, 9969, 10575, 10814, 11088, 11527, 13190, 13641, 14184, 14280, 14618, 14718, 15903, 16099, 17041, 17850, 18608, 19376, 19476, 20104, 20501, 20769, 20869, 21395, 22046, 22828, 23051, 24190, 25657, 25879, 26494, 26921, 27063, 27368, 27474, 28068, 28646, 30903, 31745, 32277, 32694, 32800]","[121, 123, 2, 71, 114]","[63, 29, 65, 100, 79]",False,radiant,32800,3
7550455815,2,3,3,"[339, 705, 811, 901, 1156, 1246, 1393, 1798, 1948, 2068, 2380, 2774, 2961, 3372, 3467, 3668, 3762]","[2, 113, 14, 26, 120]","[38, 21, 13, 40, 105]",False,radiant,3762,5
7575450011,2,1,1,"[0, 209, 299, 433, 612, 786, 1402, 1845, 2501, 3177, 3472, 4122, 4290, 4731, 5101, 5387, 5590, 5887, 6213, 6496, 6591, 7141, 7235]","[14, 72, 100, 2, 13]","[114, 86, 11, 10, 5]",False,radiant,7235,4
7631686902,2,3,3,"[0, 246, 528, 855, 1137, 1766, 2035, 2510, 2901, 3249, 3806, 4271, 4942, 5437, 5854, 6794, 7339, 7769, 9072, 9904, 11183, 11609, 12269, 12887, 13746, 14269, 14894, 15620, 15931, 16268, 17541]","[2, 86, 35, 41, 111]","[25, 43, 46, 71, 50]",True,radiant,17541,2
7611850401,2,3,3,"[0, 285, 536, 946, 1287, 1629, 2018, 2845, 3277, 3683, 4155, 4692, 5521, 6030, 6652, 7097, 7379, 7761, 8267, 8452, 8547, 9192, 9580, 9781, 9964, 10178]","[41, 2, 106, 86, 5]","[71, 45, 39, 95, 20]",False,radiant,10178,3
7573415915,2,3,3,"[1, 245, 691, 1024, 1524, 1846, 2496, 2921, 3308, 3764, 4368, 4942, 5235, 5713, 6533, 6791, 7439, 7936, 8031, 9196, 9642, 10130, 11177, 11272, 12305, 12733, 13180, 13275, 13371, 13467]","[2, 87, 18, 25, 5]","[114, 26, 58, 15, 74]",False,radiant,13467,3
7576963416,2,3,3,"[0, 239, 402, 687, 985, 1271, 1740, 2181, 2698, 3314, 3628, 4161, 4812, 5115, 5818, 6716, 7378, 8143, 8587, 9013, 9181, 9391, 9864, 10131]","[30, 2, 54, 126, 5]","[71, 23, 7, 88, 82]",False,radiant,10131,3
